timestamp,bidPrice,bidSize,askPrice,askSize
1604481400470,380.70000000,24.79400000,380.71000000,35.00000000
1604481401484,380.73000000,49.47531000,380.74000000,0.10953000
1604481402458,380.77000000,67.02108000,380.78000000,30.20730000
1604481403428,380.78000000,8.30379000,380.79000000,48.90391000
1604481404478,380.78000000,10.18775000,380.79000000,48.90387000
1604481405477,380.78000000,12.13778000,380.79000000,48.90382000
1604481406470,380.76000000,3.90000000,380.77000000,44.80882000
1604481407443,380.76000000,1.60000000,380.77000000,102.78752000
1604481408408,380.76000000,6.60000000,380.77000000,44.80882000
1604481409485,380.76000000,1.57067000,380.77000000,49.80882000
1604481410486,380.76000000,0.97067000,380.77000000,49.80882000
1604481411485,380.73000000,0.26111000,380.74000000,41.97087000
1604481412455,380.77000000,26.43030000,380.78000000,29.95623000
1604481413472,380.77000000,5.00000000,380.78000000,29.05123000
1604481414477,380.77000000,5.05214000,380.78000000,34.12614000
1604481415417,380.77000000,5.05214000,380.78000000,34.12614000
1604481416467,380.77000000,5.05214000,380.78000000,34.12614000
1604481417485,380.77000000,5.02054000,380.78000000,49.12614000
1604481418476,380.77000000,0.05214000,380.78000000,49.12614000
1604481419399,380.74000000,5.00000000,380.75000000,31.43833000
1604481420414,380.74000000,5.00000000,380.75000000,42.01833000
1604481421486,380.74000000,56.88341000,380.75000000,30.00000000
1604481422489,380.74000000,121.49460000,380.75000000,29.94474000
1604481423476,380.74000000,79.08925000,380.75000000,29.94474000
1604481424473,380.74000000,78.74991000,380.75000000,29.03974000
1604481425463,380.74000000,6.73098000,380.75000000,44.45993000
1604481426491,380.74000000,6.73098000,380.75000000,34.45993000
1604481427489,380.76000000,3.98831000,380.77000000,54.95715000
1604481428475,380.74000000,20.25552000,380.75000000,30.00000000
1604481429490,380.74000000,7.20647000,380.75000000,35.44310000
1604481430476,380.74000000,69.14866000,380.75000000,30.00000000
1604481431485,380.74000000,19.08291000,380.75000000,35.43275000
1604481432484,380.74000000,18.06494000,380.75000000,35.43270000
1604481433486,380.74000000,115.50590000,380.75000000,2.21019000
1604481434468,380.74000000,115.50590000,380.75000000,2.21019000
1604481435484,380.77000000,126.83441000,380.78000000,29.00108000
1604481436447,380.77000000,16.46381000,380.78000000,29.00108000
1604481437495,380.80000000,109.50869000,380.81000000,0.34544000
1604481438488,380.82000000,32.05728000,380.83000000,1.15955000
1604481439482,380.82000000,35.32004000,380.83000000,1.15955000
1604481440485,380.87000000,22.85776000,380.88000000,30.00000000
1604481441493,380.87000000,10.00000000,380.88000000,40.64192000
1604481442464,380.87000000,15.00000000,380.88000000,35.60945000
1604481443493,380.87000000,15.10338000,380.88000000,65.45512000
1604481444468,380.87000000,5.10338000,380.88000000,58.16896000
1604481445494,380.86000000,5.00000000,380.87000000,30.00000000
1604481446495,380.90000000,9.89700000,380.91000000,35.04773000
1604481447467,380.90000000,22.09124000,380.91000000,0.04773000
1604481448492,380.90000000,18.22286000,380.91000000,35.00000000
1604481449488,380.90000000,18.98690000,380.91000000,30.00000000
1604481450495,380.90000000,5.00000000,380.91000000,35.52333000
1604481451462,380.90000000,2.99600000,380.91000000,47.72251000
1604481452488,380.90000000,10.00000000,380.91000000,24.39843000
1604481453496,380.90000000,20.44149000,380.91000000,23.49343000
1604481454482,380.90000000,10.44149000,380.91000000,23.49343000
1604481455483,380.90000000,20.44149000,380.91000000,23.49343000
1604481456465,380.90000000,0.41210000,380.91000000,53.87753000
1604481457405,380.90000000,0.00010000,380.91000000,53.87753000
1604481458480,380.87000000,0.00087000,380.88000000,63.61284000
1604481459476,380.87000000,5.00087000,380.88000000,35.48132000
